periodo;regiao;local;rede;ensino;serie;resultado;rendimento
2008;Centro_Oeste;Total;Total;Fundamental;1s;Reprovado;10,2
2008;Centro_Oeste;Urbana;Estadual;Fundamental;1s;Reprovado;6,5
2008;Centro_Oeste;Urbana;Federal;Fundamental;1s;Reprovado;10
2008;Centro_Oeste;Urbana;Municipal;Fundamental;1s;Reprovado;13,8
2008;Centro_Oeste;Urbana;Particular;Fundamental;1s;Reprovado;1,9
2008;Centro_Oeste;Urbana;Publico;Fundamental;1s;Reprovado;11,2
2008;Centro_Oeste;Urbana;Total;Fundamental;1s;Reprovado;9,7
2008;Norte;Rural;Estadual;Fundamental;2s;Reprovado;20,1
2008;Norte;Rural;Federal;Fundamental;2s;Reprovado;
2008;Norte;Rural;Municipal;Fundamental;2s;Reprovado;24,2
2008;Norte;Rural;Particular;Fundamental;2s;Reprovado;16,6
2008;Norte;Rural;Publico;Fundamental;2s;Reprovado;23,8
2008;Norte;Rural;Total;Fundamental;2s;Reprovado;23,8
2008;Norte;Total;Estadual;Fundamental;2s;Reprovado;17,5
2008;Norte;Total;Federal;Fundamental;2s;Reprovado;4,5
2008;Norte;Total;Municipal;Fundamental;2s;Reprovado;22
2008;Norte;Total;Particular;Fundamental;2s;Reprovado;2,3
2008;Norte;Total;Publico;Fundamental;2s;Reprovado;20,8
2008;Norte;Total;Total;Fundamental;2s;Reprovado;19,9
2008;Norte;Urbana;Estadual;Fundamental;2s;Reprovado;17,1
2008;Norte;Urbana;Federal;Fundamental;2s;Reprovado;4,5
2008;Norte;Urbana;Municipal;Fundamental;2s;Reprovado;20,2
2008;Norte;Urbana;Particular;Fundamental;2s;Reprovado;2
2008;Norte;Urbana;Publico;Fundamental;2s;Reprovado;19,1
2008;Norte;Urbana;Total;Fundamental;2s;Reprovado;17,8
2008;Nordeste;Rural;Estadual;Fundamental;2s;Reprovado;19,1
2008;Nordeste;Rural;Federal;Fundamental;2s;Reprovado;0
2008;Nordeste;Rural;Municipal;Fundamental;2s;Reprovado;20,1
2008;Nordeste;Rural;Particular;Fundamental;2s;Reprovado;7,6
2008;Nordeste;Rural;Publico;Fundamental;2s;Reprovado;20,1
2008;Nordeste;Rural;Total;Fundamental;2s;Reprovado;20
2008;Nordeste;Total;Estadual;Fundamental;2s;Reprovado;18
2008;Nordeste;Total;Federal;Fundamental;2s;Reprovado;0
2008;Nordeste;Total;Municipal;Fundamental;2s;Reprovado;19,3
2008;Nordeste;Total;Particular;Fundamental;2s;Reprovado;2,4
2008;Nordeste;Total;Publico;Fundamental;2s;Reprovado;19,1
2008;Nordeste;Total;Total;Fundamental;2s;Reprovado;17,4
2008;Nordeste;Urbana;Estadual;Fundamental;2s;Reprovado;17,9
2008;Nordeste;Urbana;Federal;Fundamental;2s;Reprovado;
2008;Nordeste;Urbana;Municipal;Fundamental;2s;Reprovado;18,6
2008;Nordeste;Urbana;Particular;Fundamental;2s;Reprovado;2,3
2008;Nordeste;Urbana;Publico;Fundamental;2s;Reprovado;18,5
2008;Nordeste;Urbana;Total;Fundamental;2s;Reprovado;16
2008;Sudeste;Rural;Estadual;Fundamental;2s;Reprovado;12
2008;Sudeste;Rural;Federal;Fundamental;2s;Reprovado;
2008;Sudeste;Rural;Municipal;Fundamental;2s;Reprovado;16,3
2008;Sudeste;Rural;Particular;Fundamental;2s;Reprovado;3,8
2008;Sudeste;Rural;Publico;Fundamental;2s;Reprovado;15,7
2008;Sudeste;Rural;Total;Fundamental;2s;Reprovado;15,6
2008;Sudeste;Total;Estadual;Fundamental;2s;Reprovado;6,4
2008;Sudeste;Total;Federal;Fundamental;2s;Reprovado;5,1
2008;Sudeste;Total;Municipal;Fundamental;2s;Reprovado;12,4
2008;Sudeste;Total;Particular;Fundamental;2s;Reprovado;1,6
2008;Sudeste;Total;Publico;Fundamental;2s;Reprovado;10,5
2008;Sudeste;Total;Total;Fundamental;2s;Reprovado;9,4
2008;Sudeste;Urbana;Estadual;Fundamental;2s;Reprovado;6,2
2008;Sudeste;Urbana;Federal;Fundamental;2s;Reprovado;5,1
2008;Sudeste;Urbana;Municipal;Fundamental;2s;Reprovado;11,9
2008;Sudeste;Urbana;Particular;Fundamental;2s;Reprovado;1,6
2008;Sudeste;Urbana;Publico;Fundamental;2s;Reprovado;10
2008;Sudeste;Urbana;Total;Fundamental;2s;Reprovado;8,9
2008;Sul;Rural;Estadual;Fundamental;2s;Reprovado;11,7
2008;Sul;Rural;Federal;Fundamental;2s;Reprovado;
2008;Sul;Rural;Municipal;Fundamental;2s;Reprovado;10,5
2008;Sul;Rural;Particular;Fundamental;2s;Reprovado;3,1
2008;Sul;Rural;Publico;Fundamental;2s;Reprovado;10,7
2008;Sul;Rural;Total;Fundamental;2s;Reprovado;10,7
2008;Sul;Total;Estadual;Fundamental;2s;Reprovado;10,2
2008;Sul;Total;Federal;Fundamental;2s;Reprovado;2
2008;Sul;Total;Municipal;Fundamental;2s;Reprovado;11
2008;Sul;Total;Particular;Fundamental;2s;Reprovado;1,6
2008;Sul;Total;Publico;Fundamental;2s;Reprovado;10,8
2008;Sul;Total;Total;Fundamental;2s;Reprovado;9,9
2008;Sul;Urbana;Estadual;Fundamental;2s;Reprovado;10,1
2008;Sul;Urbana;Federal;Fundamental;2s;Reprovado;2
2008;Sul;Urbana;Municipal;Fundamental;2s;Reprovado;11,1
2008;Sul;Urbana;Particular;Fundamental;2s;Reprovado;1,6
2008;Sul;Urbana;Publico;Fundamental;2s;Reprovado;10,9
2008;Sul;Urbana;Total;Fundamental;2s;Reprovado;9,8
2008;Centro_Oeste;Rural;Estadual;Fundamental;2s;Reprovado;14
2008;Centro_Oeste;Rural;Federal;Fundamental;2s;Reprovado;
2008;Centro_Oeste;Rural;Municipal;Fundamental;2s;Reprovado;15,3
2008;Centro_Oeste;Rural;Particular;Fundamental;2s;Reprovado;5,9
2008;Centro_Oeste;Rural;Publico;Fundamental;2s;Reprovado;15
2008;Centro_Oeste;Rural;Total;Fundamental;2s;Reprovado;14,9
2008;Centro_Oeste;Total;Estadual;Fundamental;2s;Reprovado;12,9
2008;Centro_Oeste;Total;Federal;Fundamental;2s;Reprovado;10,3
2008;Centro_Oeste;Total;Municipal;Fundamental;2s;Reprovado;13,3
2008;Centro_Oeste;Total;Particular;Fundamental;2s;Reprovado;1,3
2008;Centro_Oeste;Total;Publico;Fundamental;2s;Reprovado;13,2
2008;Centro_Oeste;Total;Total;Fundamental;2s;Reprovado;11,5
2008;Centro_Oeste;Urbana;Estadual;Fundamental;2s;Reprovado;12,8
2008;Centro_Oeste;Urbana;Federal;Fundamental;2s;Reprovado;10,3
2008;Centro_Oeste;Urbana;Municipal;Fundamental;2s;Reprovado;13
2008;Centro_Oeste;Urbana;Particular;Fundamental;2s;Reprovado;1,3
2008;Centro_Oeste;Urbana;Publico;Fundamental;2s;Reprovado;12,9
2008;Centro_Oeste;Urbana;Total;Fundamental;2s;Reprovado;11,2
2008;Norte;Rural;Estadual;Fundamental;3s;Reprovado;15,1
2008;Norte;Rural;Federal;Fundamental;3s;Reprovado;
2008;Norte;Rural;Municipal;Fundamental;3s;Reprovado;18,7
2008;Norte;Rural;Particular;Fundamental;3s;Reprovado;13,4
2008;Norte;Rural;Publico;Fundamental;3s;Reprovado;18,4
2008;Norte;Rural;Total;Fundamental;3s;Reprovado;18,3
2008;Norte;Total;Estadual;Fundamental;3s;Reprovado;10,3
2008;Norte;Total;Federal;Fundamental;3s;Reprovado;3
2008;Norte;Total;Municipal;Fundamental;3s;Reprovado;15,3
2008;Norte;Total;Particular;Fundamental;3s;Reprovado;1,9
2008;Norte;Total;Publico;Fundamental;3s;Reprovado;13,9
2008;Norte;Total;Total;Fundamental;3s;Reprovado;13,3
2008;Norte;Urbana;Estadual;Fundamental;3s;Reprovado;9,5
2008;Norte;Urbana;Federal;Fundamental;3s;Reprovado;3
2008;Norte;Urbana;Municipal;Fundamental;3s;Reprovado;12,6
2008;Norte;Urbana;Particular;Fundamental;3s;Reprovado;1,7
2008;Norte;Urbana;Publico;Fundamental;3s;Reprovado;11,5
2008;Norte;Urbana;Total;Fundamental;3s;Reprovado;10,7
2008;Nordeste;Rural;Estadual;Fundamental;3s;Reprovado;15,3
2008;Nordeste;Rural;Federal;Fundamental;3s;Reprovado;0
2008;Nordeste;Rural;Municipal;Fundamental;3s;Reprovado;16,8
2008;Nordeste;Rural;Particular;Fundamental;3s;Reprovado;7,4
2008;Nordeste;Rural;Publico;Fundamental;3s;Reprovado;16,7
2008;Nordeste;Rural;Total;Fundamental;3s;Reprovado;16,7
2008;Nordeste;Total;Estadual;Fundamental;3s;Reprovado;14,4
2008;Nordeste;Total;Federal;Fundamental;3s;Reprovado;0
2008;Nordeste;Total;Municipal;Fundamental;3s;Reprovado;15,1
2008;Nordeste;Total;Particular;Fundamental;3s;Reprovado;2,7
2008;Nordeste;Total;Publico;Fundamental;3s;Reprovado;15
2008;Nordeste;Total;Total;Fundamental;3s;Reprovado;13,8
2008;Nordeste;Urbana;Estadual;Fundamental;3s;Reprovado;14,3
2008;Nordeste;Urbana;Federal;Fundamental;3s;Reprovado;
2008;Nordeste;Urbana;Municipal;Fundamental;3s;Reprovado;13,8
2008;Nordeste;Urbana;Particular;Fundamental;3s;Reprovado;2,6
2008;Nordeste;Urbana;Publico;Fundamental;3s;Reprovado;13,9
2008;Nordeste;Urbana;Total;Fundamental;3s;Reprovado;12,1
2008;Sudeste;Rural;Estadual;Fundamental;3s;Reprovado;3,7
2008;Sudeste;Rural;Federal;Fundamental;3s;Reprovado;
2008;Sudeste;Rural;Municipal;Fundamental;3s;Reprovado;9,7
2008;Sudeste;Rural;Particular;Fundamental;3s;Reprovado;3,8
2008;Sudeste;Rural;Publico;Fundamental;3s;Reprovado;8,8
2008;Sudeste;Rural;Total;Fundamental;3s;Reprovado;8,8
2008;Sudeste;Total;Estadual;Fundamental;3s;Reprovado;2
2008;Sudeste;Total;Federal;Fundamental;3s;Reprovado;3,1
2008;Sudeste;Total;Municipal;Fundamental;3s;Reprovado;6,2
2008;Sudeste;Total;Particular;Fundamental;3s;Reprovado;1,4
2008;Sudeste;Total;Publico;Fundamental;3s;Reprovado;4,9
2008;Sudeste;Total;Total;Fundamental;3s;Reprovado;4,4
2008;Sudeste;Urbana;Estadual;Fundamental;3s;Reprovado;1,9
2008;Sudeste;Urbana;Federal;Fundamental;3s;Reprovado;3,1
2008;Sudeste;Urbana;Municipal;Fundamental;3s;Reprovado;5,9
2008;Sudeste;Urbana;Particular;Fundamental;3s;Reprovado;1,4
2008;Sudeste;Urbana;Publico;Fundamental;3s;Reprovado;4,5
2008;Sudeste;Urbana;Total;Fundamental;3s;Reprovado;4,1
2008;Sul;Rural;Estadual;Fundamental;3s;Reprovado;8,7
2008;Sul;Rural;Federal;Fundamental;3s;Reprovado;
2008;Sul;Rural;Municipal;Fundamental;3s;Reprovado;7,4
2008;Sul;Rural;Particular;Fundamental;3s;Reprovado;6,3
2008;Sul;Rural;Publico;Fundamental;3s;Reprovado;7,7
2008;Sul;Rural;Total;Fundamental;3s;Reprovado;7,7
2008;Sul;Total;Estadual;Fundamental;3s;Reprovado;8,1
2008;Sul;Total;Federal;Fundamental;3s;Reprovado;4
2008;Sul;Total;Municipal;Fundamental;3s;Reprovado;7,4
2008;Sul;Total;Particular;Fundamental;3s;Reprovado;1,5
2008;Sul;Total;Publico;Fundamental;3s;Reprovado;7,6
2008;Sul;Total;Total;Fundamental;3s;Reprovado;7,1
2008;Sul;Urbana;Estadual;Fundamental;3s;Reprovado;8
2008;Sul;Urbana;Federal;Fundamental;3s;Reprovado;4
2008;Sul;Urbana;Municipal;Fundamental;3s;Reprovado;7,4
2008;Sul;Urbana;Particular;Fundamental;3s;Reprovado;1,5
2008;Sul;Urbana;Publico;Fundamental;3s;Reprovado;7,5
2008;Sul;Urbana;Total;Fundamental;3s;Reprovado;7
2008;Centro_Oeste;Rural;Estadual;Fundamental;3s;Reprovado;10
2008;Centro_Oeste;Rural;Federal;Fundamental;3s;Reprovado;
2008;Centro_Oeste;Rural;Municipal;Fundamental;3s;Reprovado;12,3
2008;Centro_Oeste;Rural;Particular;Fundamental;3s;Reprovado;2,9
2008;Centro_Oeste;Rural;Publico;Fundamental;3s;Reprovado;11,7
2008;Centro_Oeste;Rural;Total;Fundamental;3s;Reprovado;11,6
2008;Centro_Oeste;Total;Estadual;Fundamental;3s;Reprovado;8,8
2008;Centro_Oeste;Total;Federal;Fundamental;3s;Reprovado;8,5
2008;Centro_Oeste;Total;Municipal;Fundamental;3s;Reprovado;10,1
2008;Centro_Oeste;Total;Particular;Fundamental;3s;Reprovado;1,3
2008;Centro_Oeste;Total;Publico;Fundamental;3s;Reprovado;9,6
2008;Centro_Oeste;Total;Total;Fundamental;3s;Reprovado;8,5
2008;Centro_Oeste;Urbana;Estadual;Fundamental;3s;Reprovado;8,7
2008;Centro_Oeste;Urbana;Federal;Fundamental;3s;Reprovado;8,5
2008;Centro_Oeste;Urbana;Municipal;Fundamental;3s;Reprovado;9,8
2008;Centro_Oeste;Urbana;Particular;Fundamental;3s;Reprovado;1,3
2008;Centro_Oeste;Urbana;Publico;Fundamental;3s;Reprovado;9,3
2008;Centro_Oeste;Urbana;Total;Fundamental;3s;Reprovado;8,1
2008;Norte;Rural;Estadual;Fundamental;4s;Reprovado;12,6
2008;Norte;Rural;Federal;Fundamental;4s;Reprovado;
2008;Norte;Rural;Municipal;Fundamental;4s;Reprovado;13,1
2008;Norte;Rural;Particular;Fundamental;4s;Reprovado;15,1
2008;Norte;Rural;Publico;Fundamental;4s;Reprovado;13,1
2008;Norte;Rural;Total;Fundamental;4s;Reprovado;13,1
2008;Norte;Total;Estadual;Fundamental;4s;Reprovado;10,3
2008;Norte;Total;Federal;Fundamental;4s;Reprovado;6,5
2008;Norte;Total;Municipal;Fundamental;4s;Reprovado;12,6
2008;Norte;Total;Particular;Fundamental;4s;Reprovado;2
2008;Norte;Total;Publico;Fundamental;4s;Reprovado;11,9
2008;Norte;Total;Total;Fundamental;4s;Reprovado;11,4
2008;Norte;Urbana;Estadual;Fundamental;4s;Reprovado;10
2008;Norte;Urbana;Federal;Fundamental;4s;Reprovado;6,5
2008;Norte;Urbana;Municipal;Fundamental;4s;Reprovado;12,3
2008;Norte;Urbana;Particular;Fundamental;4s;Reprovado;1,7
2008;Norte;Urbana;Publico;Fundamental;4s;Reprovado;11,4
2008;Norte;Urbana;Total;Fundamental;4s;Reprovado;10,6
2008;Nordeste;Rural;Estadual;Fundamental;4s;Reprovado;16,9
2008;Nordeste;Rural;Federal;Fundamental;4s;Reprovado;7,7
2008;Nordeste;Rural;Municipal;Fundamental;4s;Reprovado;13,6
2008;Nordeste;Rural;Particular;Fundamental;4s;Reprovado;6
2008;Nordeste;Rural;Publico;Fundamental;4s;Reprovado;13,7
2008;Nordeste;Rural;Total;Fundamental;4s;Reprovado;13,7
2008;Nordeste;Total;Estadual;Fundamental;4s;Reprovado;14,5
2008;Nordeste;Total;Federal;Fundamental;4s;Reprovado;8,8
2008;Nordeste;Total;Municipal;Fundamental;4s;Reprovado;13,3
2008;Nordeste;Total;Particular;Fundamental;4s;Reprovado;2,9
2008;Nordeste;Total;Publico;Fundamental;4s;Reprovado;13,5
2008;Nordeste;Total;Total;Fundamental;4s;Reprovado;12,4
2008;Nordeste;Urbana;Estadual;Fundamental;4s;Reprovado;14,3
2008;Nordeste;Urbana;Federal;Fundamental;4s;Reprovado;9,1
2008;Nordeste;Urbana;Municipal;Fundamental;4s;Reprovado;13,1
2008;Nordeste;Urbana;Particular;Fundamental;4s;Reprovado;2,9
2008;Nordeste;Urbana;Publico;Fundamental;4s;Reprovado;13,4
2008;Nordeste;Urbana;Total;Fundamental;4s;Reprovado;11,8
2008;Sudeste;Rural;Estadual;Fundamental;4s;Reprovado;12
2008;Sudeste;Rural;Federal;Fundamental;4s;Reprovado;
2008;Sudeste;Rural;Municipal;Fundamental;4s;Reprovado;10,2
2008;Sudeste;Rural;Particular;Fundamental;4s;Reprovado;6,2
2008;Sudeste;Rural;Publico;Fundamental;4s;Reprovado;10,5
2008;Sudeste;Rural;Total;Fundamental;4s;Reprovado;10,4
2008;Sudeste;Total;Estadual;Fundamental;4s;Reprovado;8,3
2008;Sudeste;Total;Federal;Fundamental;4s;Reprovado;4,1
2008;Sudeste;Total;Municipal;Fundamental;4s;Reprovado;8,3
2008;Sudeste;Total;Particular;Fundamental;4s;Reprovado;1,9
2008;Sudeste;Total;Publico;Fundamental;4s;Reprovado;8,3
2008;Sudeste;Total;Total;Fundamental;4s;Reprovado;7,5
2008;Sudeste;Urbana;Estadual;Fundamental;4s;Reprovado;8,2
2008;Sudeste;Urbana;Federal;Fundamental;4s;Reprovado;4,1
2008;Sudeste;Urbana;Municipal;Fundamental;4s;Reprovado;8,1
2008;Sudeste;Urbana;Particular;Fundamental;4s;Reprovado;1,8
2008;Sudeste;Urbana;Publico;Fundamental;4s;Reprovado;8,1
2008;Sudeste;Urbana;Total;Fundamental;4s;Reprovado;7,3
2008;Sul;Rural;Estadual;Fundamental;4s;Reprovado;8,5
2008;Sul;Rural;Federal;Fundamental;4s;Reprovado;
2008;Sul;Rural;Municipal;Fundamental;4s;Reprovado;6,5
2008;Sul;Rural;Particular;Fundamental;4s;Reprovado;5,3
2008;Sul;Rural;Publico;Fundamental;4s;Reprovado;6,9
2008;Sul;Rural;Total;Fundamental;4s;Reprovado;6,9
2008;Sul;Total;Estadual;Fundamental;4s;Reprovado;8,9
2008;Sul;Total;Federal;Fundamental;4s;Reprovado;4,1
2008;Sul;Total;Municipal;Fundamental;4s;Reprovado;6,7
2008;Sul;Total;Particular;Fundamental;4s;Reprovado;1,6
2008;Sul;Total;Publico;Fundamental;4s;Reprovado;7,4
2008;Sul;Total;Total;Fundamental;4s;Reprovado;6,9
2008;Sul;Urbana;Estadual;Fundamental;4s;Reprovado;9
2008;Sul;Urbana;Federal;Fundamental;4s;Reprovado;4,1
2008;Sul;Urbana;Municipal;Fundamental;4s;Reprovado;6,8
2008;Sul;Urbana;Particular;Fundamental;4s;Reprovado;1,6
2008;Sul;Urbana;Publico;Fundamental;4s;Reprovado;7,4
2008;Sul;Urbana;Total;Fundamental;4s;Reprovado;6,9
2008;Centro_Oeste;Rural;Estadual;Fundamental;4s;Reprovado;7,2
2008;Centro_Oeste;Rural;Federal;Fundamental;4s;Reprovado;
2008;Centro_Oeste;Rural;Municipal;Fundamental;4s;Reprovado;9,6
2008;Centro_Oeste;Rural;Particular;Fundamental;4s;Reprovado;2,8
2008;Centro_Oeste;Rural;Publico;Fundamental;4s;Reprovado;9
2008;Centro_Oeste;Rural;Total;Fundamental;4s;Reprovado;8,9
2008;Centro_Oeste;Total;Estadual;Fundamental;4s;Reprovado;6,4
2008;Centro_Oeste;Total;Federal;Fundamental;4s;Reprovado;27,6
2008;Centro_Oeste;Total;Municipal;Fundamental;4s;Reprovado;7,7
2008;Centro_Oeste;Total;Particular;Fundamental;4s;Reprovado;1,7
2008;Centro_Oeste;Total;Publico;Fundamental;4s;Reprovado;7,2
2008;Centro_Oeste;Total;Total;Fundamental;4s;Reprovado;6,4
2008;Centro_Oeste;Urbana;Estadual;Fundamental;4s;Reprovado;6,3
2008;Centro_Oeste;Urbana;Federal;Fundamental;4s;Reprovado;27,6
2008;Centro_Oeste;Urbana;Municipal;Fundamental;4s;Reprovado;7,4
2008;Centro_Oeste;Urbana;Particular;Fundamental;4s;Reprovado;1,7
2008;Centro_Oeste;Urbana;Publico;Fundamental;4s;Reprovado;7
2008;Centro_Oeste;Urbana;Total;Fundamental;4s;Reprovado;6,2
2008;Norte;Rural;Estadual;Fundamental;5s;Reprovado;12,2
2008;Norte;Rural;Federal;Fundamental;5s;Reprovado;
2008;Norte;Rural;Municipal;Fundamental;5s;Reprovado;13,7
2008;Norte;Rural;Particular;Fundamental;5s;Reprovado;11,1
2008;Norte;Rural;Publico;Fundamental;5s;Reprovado;13,5
2008;Norte;Rural;Total;Fundamental;5s;Reprovado;13,4
2008;Norte;Total;Estadual;Fundamental;5s;Reprovado;18,6
2008;Norte;Total;Federal;Fundamental;5s;Reprovado;13
2008;Norte;Total;Municipal;Fundamental;5s;Reprovado;16,7
2008;Norte;Total;Particular;Fundamental;5s;Reprovado;3,8
2008;Norte;Total;Publico;Fundamental;5s;Reprovado;17,6
2008;Norte;Total;Total;Fundamental;5s;Reprovado;16,9
2008;Norte;Urbana;Estadual;Fundamental;5s;Reprovado;19,1
2008;Norte;Urbana;Federal;Fundamental;5s;Reprovado;13
2008;Norte;Urbana;Municipal;Fundamental;5s;Reprovado;18,4
2008;Norte;Urbana;Particular;Fundamental;5s;Reprovado;3,6
2008;Norte;Urbana;Publico;Fundamental;5s;Reprovado;18,9
2008;Norte;Urbana;Total;Fundamental;5s;Reprovado;17,9
2008;Nordeste;Rural;Estadual;Fundamental;5s;Reprovado;22,6
2008;Nordeste;Rural;Federal;Fundamental;5s;Reprovado;8,3
2008;Nordeste;Rural;Municipal;Fundamental;5s;Reprovado;20,7
2008;Nordeste;Rural;Particular;Fundamental;5s;Reprovado;10,8
2008;Nordeste;Rural;Publico;Fundamental;5s;Reprovado;20,9
2008;Nordeste;Rural;Total;Fundamental;5s;Reprovado;20,8
2008;Nordeste;Total;Estadual;Fundamental;5s;Reprovado;26,5
2008;Nordeste;Total;Federal;Fundamental;5s;Reprovado;9,2
2008;Nordeste;Total;Municipal;Fundamental;5s;Reprovado;22
2008;Nordeste;Total;Particular;Fundamental;5s;Reprovado;6,2
2008;Nordeste;Total;Publico;Fundamental;5s;Reprovado;23,5
2008;Nordeste;Total;Total;Fundamental;5s;Reprovado;22,1
2008;Nordeste;Urbana;Estadual;Fundamental;5s;Reprovado;26,7
2008;Nordeste;Urbana;Federal;Fundamental;5s;Reprovado;9,2
2008;Nordeste;Urbana;Municipal;Fundamental;5s;Reprovado;22,7
2008;Nordeste;Urbana;Particular;Fundamental;5s;Reprovado;6,2
2008;Nordeste;Urbana;Publico;Fundamental;5s;Reprovado;24,2
2008;Nordeste;Urbana;Total;Fundamental;5s;Reprovado;22,5
2008;Sudeste;Rural;Estadual;Fundamental;5s;Reprovado;14,7
2008;Sudeste;Rural;Federal;Fundamental;5s;Reprovado;
2008;Sudeste;Rural;Municipal;Fundamental;5s;Reprovado;19,3
2008;Sudeste;Rural;Particular;Fundamental;5s;Reprovado;7,8
2008;Sudeste;Rural;Publico;Fundamental;5s;Reprovado;17,4
2008;Sudeste;Rural;Total;Fundamental;5s;Reprovado;17,2
2008;Sudeste;Total;Estadual;Fundamental;5s;Reprovado;11,9
2008;Sudeste;Total;Federal;Fundamental;5s;Reprovado;12,5
2008;Sudeste;Total;Municipal;Fundamental;5s;Reprovado;15,8
2008;Sudeste;Total;Particular;Fundamental;5s;Reprovado;3,9
2008;Sudeste;Total;Publico;Fundamental;5s;Reprovado;13,3
2008;Sudeste;Total;Total;Fundamental;5s;Reprovado;12,2
2008;Sudeste;Urbana;Estadual;Fundamental;5s;Reprovado;11,8
2008;Sudeste;Urbana;Federal;Fundamental;5s;Reprovado;12,5
2008;Sudeste;Urbana;Municipal;Fundamental;5s;Reprovado;15,5
2008;Sudeste;Urbana;Particular;Fundamental;5s;Reprovado;3,9
2008;Sudeste;Urbana;Publico;Fundamental;5s;Reprovado;13,1
2008;Sudeste;Urbana;Total;Fundamental;5s;Reprovado;12
2008;Sul;Rural;Estadual;Fundamental;5s;Reprovado;15,6
2008;Sul;Rural;Federal;Fundamental;5s;Reprovado;
2008;Sul;Rural;Municipal;Fundamental;5s;Reprovado;18,3
2008;Sul;Rural;Particular;Fundamental;5s;Reprovado;6,5
2008;Sul;Rural;Publico;Fundamental;5s;Reprovado;16,8
2008;Sul;Rural;Total;Fundamental;5s;Reprovado;16,8
2008;Sul;Total;Estadual;Fundamental;5s;Reprovado;19,3
2008;Sul;Total;Federal;Fundamental;5s;Reprovado;8,5
2008;Sul;Total;Municipal;Fundamental;5s;Reprovado;19,6
2008;Sul;Total;Particular;Fundamental;5s;Reprovado;3,2
2008;Sul;Total;Publico;Fundamental;5s;Reprovado;19,4
2008;Sul;Total;Total;Fundamental;5s;Reprovado;18,1
2008;Sul;Urbana;Estadual;Fundamental;5s;Reprovado;19,6
2008;Sul;Urbana;Federal;Fundamental;5s;Reprovado;8,5
2008;Sul;Urbana;Municipal;Fundamental;5s;Reprovado;19,8
2008;Sul;Urbana;Particular;Fundamental;5s;Reprovado;3,2
2008;Sul;Urbana;Publico;Fundamental;5s;Reprovado;19,6
2008;Sul;Urbana;Total;Fundamental;5s;Reprovado;18,3
2008;Centro_Oeste;Rural;Estadual;Fundamental;5s;Reprovado;15,7
2008;Centro_Oeste;Rural;Federal;Fundamental;5s;Reprovado;
2008;Centro_Oeste;Rural;Municipal;Fundamental;5s;Reprovado;16,5
2008;Centro_Oeste;Rural;Particular;Fundamental;5s;Reprovado;5,4
2008;Centro_Oeste;Rural;Publico;Fundamental;5s;Reprovado;16,2
2008;Centro_Oeste;Rural;Total;Fundamental;5s;Reprovado;16
2008;Centro_Oeste;Total;Estadual;Fundamental;5s;Reprovado;17,3
2008;Centro_Oeste;Total;Federal;Fundamental;5s;Reprovado;10,3
2008;Centro_Oeste;Total;Municipal;Fundamental;5s;Reprovado;15,8
2008;Centro_Oeste;Total;Particular;Fundamental;5s;Reprovado;3,9
2008;Centro_Oeste;Total;Publico;Fundamental;5s;Reprovado;16,7
2008;Centro_Oeste;Total;Total;Fundamental;5s;Reprovado;15,1
2008;Centro_Oeste;Urbana;Estadual;Fundamental;5s;Reprovado;17,4
2008;Centro_Oeste;Urbana;Federal;Fundamental;5s;Reprovado;10,3
2008;Centro_Oeste;Urbana;Municipal;Fundamental;5s;Reprovado;15,6
2008;Centro_Oeste;Urbana;Particular;Fundamental;5s;Reprovado;3,9
2008;Centro_Oeste;Urbana;Publico;Fundamental;5s;Reprovado;16,8
2008;Centro_Oeste;Urbana;Total;Fundamental;5s;Reprovado;15,1
2008;Norte;Rural;Estadual;Fundamental;6s;Reprovado;8,2
2008;Norte;Rural;Federal;Fundamental;6s;Reprovado;
2008;Norte;Rural;Municipal;Fundamental;6s;Reprovado;9,1
2008;Norte;Rural;Particular;Fundamental;6s;Reprovado;5,4
2008;Norte;Rural;Publico;Fundamental;6s;Reprovado;9
2008;Norte;Rural;Total;Fundamental;6s;Reprovado;8,9
2008;Norte;Total;Estadual;Fundamental;6s;Reprovado;16,2
2008;Norte;Total;Federal;Fundamental;6s;Reprovado;9,1
2008;Norte;Total;Municipal;Fundamental;6s;Reprovado;12,4
2008;Norte;Total;Particular;Fundamental;6s;Reprovado;4,4
2008;Norte;Total;Publico;Fundamental;6s;Reprovado;14,4
2008;Norte;Total;Total;Fundamental;6s;Reprovado;13,9
2008;Norte;Urbana;Estadual;Fundamental;6s;Reprovado;16,9
2008;Norte;Urbana;Federal;Fundamental;6s;Reprovado;9,1
2008;Norte;Urbana;Municipal;Fundamental;6s;Reprovado;14,4
2008;Norte;Urbana;Particular;Fundamental;6s;Reprovado;4,4
2008;Norte;Urbana;Publico;Fundamental;6s;Reprovado;15,9
2008;Norte;Urbana;Total;Fundamental;6s;Reprovado;15,2
2008;Nordeste;Rural;Estadual;Fundamental;6s;Reprovado;17
2008;Nordeste;Rural;Federal;Fundamental;6s;Reprovado;0
2008;Nordeste;Rural;Municipal;Fundamental;6s;Reprovado;14,3
2008;Nordeste;Rural;Particular;Fundamental;6s;Reprovado;8
2008;Nordeste;Rural;Publico;Fundamental;6s;Reprovado;14,4
2008;Nordeste;Rural;Total;Fundamental;6s;Reprovado;14,4
2008;Nordeste;Total;Estadual;Fundamental;6s;Reprovado;20,8
